audio_source,audio_path,sampling_rate,transcript,toxicity,split,toxic_spans_text,BIO_Tag,start_sec,end_sec,duration,__row_id,pseudo_speaker_id,duration_recomputed
fosd,fosd_3258.wav,16000,bạn có thứ cùng loại nhưng thiết kế khác không,0,external_non_toxic,[],[],,,2.448,10123,SPEAKER_00283,2.448
common_voice,cv_593.wav,16000,Anh chị chào mào,0,validation,[],[],,,2.688,10124,SPEAKER_04167,2.688
fosd,fosd_15133.wav,16000,"Con giải bỏ chạy , nhưng trâu bị nước cuốn chết .",0,train,[],[],,,5.784,10125,SPEAKER_00031,5.784
vitosa,vitosa_train_7097.wav,16000,đâu có biết cái gì đâu có ăn học gì đâu mà biết thấy người ta nói thì nói vậy thôi chứ biết cái gì đâu toàn cái đám mẹ mày cứt trôi sông cá rỉa biết cái cứt gì,1,train,[],[],,,8.800375,10126,,8.800375
fosd,fosd_12529.wav,16000,tôi có thể xem buổi diễn the fantom of the opera ở đâu,0,train,[],[],,,5.976,10127,SPEAKER_01293,5.976
fosd,fosd_23363.wav,16000,"Sau đó , bọn Thịnh , Dũng , Tình lên xe tẩu thoát .",0,external_non_toxic,[],[],,,3.432,10128,SPEAKER_03449,3.432
retrieval,eAqR-ptRBkk_62.wav,16000,,0,train,[],[],437.538,444.894,7.356,10129,SPEAKER_00013,7.356
retrieval,hVHuyezjsdg_14.wav,16000,,0,train,[],[],4374.562,4384.606,10.044,10130,SPEAKER_00035,10.044
vitosa,vitosa_train_1055.wav,16000,phân tích kỹ rồi bài này em đọc hơn một tuần rồi ngày nữa một tuần rồi đó đọ thấy chưa đụ mẹ mày đéo có cái thằng,1,train,[],[],,,6.589,10131,,6.589
fosd,fosd_14181.wav,16000,#NAME?,0,external_non_toxic,[],[],,,4.704,10132,SPEAKER_04091,4.704
vitosa,vitosa_train_5446.wav,16000,nó hôn như này địt mẹ đá lưỡi vào bố mày bảo hôn à,1,train,[],[],,,5.0275,10133,,5.0275
retrieval,RlOmT9AueBw_53.wav,16000,,0,train,[],[],,,6.972,10134,SPEAKER_00035,6.972
common_voice,cv_3631.wav,16000,Giống cái chỗ này thôi chứ không phải là đây,0,validation,[],[],,,5.616,10135,SPEAKER_00076,5.616
common_voice,cv_591.wav,16000,Bởi tình yêu tha thiết,0,validation,[],[],,,2.928,10136,SPEAKER_01682,2.928
fosd,fosd_1162.wav,16000,anh đành nghệch một đường mờ trên giấy,0,external_non_toxic,[],[],,,3.024,10137,SPEAKER_05049,3.024
fosd,fosd_24596.wav,16000,"Thời gian này , Hân thường đến nhà Linh để ngủ qua đêm .",0,train,[],[],,,3.912,10138,SPEAKER_00026,3.912
fosd,fosd_9206.wav,16000,tôi cũng không biết nữa,0,external_non_toxic,[],[],,,1.584,10139,SPEAKER_01464,1.584
fosd,fosd_23478.wav,16000,"Theo bác sĩ , em của em nên làm thêm những gì ?",0,external_non_toxic,[],[],,,4.224,10140,SPEAKER_00147,4.224
retrieval,qXHma6XYctI_81.wav,16000,,0,train,[],[],,,9.404,10141,SPEAKER_00035,9.404
vitosa,vitosa_train_351.wav,16000,ế quê địt mẹ ế,1,train,[],[],,,5.36925,10142,,5.36925
fosd,fosd_22740.wav,16000,"Cô trải qua phần lớn tuổi thơ ở Los Angeles, trong khu Beverly Hills.",0,external_non_toxic,[],[],,,5.904,10143,SPEAKER_01063,5.904
retrieval,bPRbkVA9rKo_51.wav,16000,,0,train,[],[],817.538,825.214,7.676,10144,SPEAKER_00035,7.676
vitosa,vitosa_train_4510.wav,16000,còn cái con hà bá này đụ mẹ đi chơi bớt cái tính sân si đố kị lại đi thấy người ta hơn mình cái nhảy đong đỏng đong đỏng lên,1,train,[],[],,,8.53975,10145,,8.53975
fosd,fosd_9279.wav,16000,máy điện toán có chạy phần mềm tương thích IBM không,0,external_non_toxic,[],[],,,3.24,10146,SPEAKER_02638,3.24
fosd,fosd_20924.wav,16000,anh có chắc rằng anh đang đi về đúng hướng không,0,train,[],[],,,4.416,10147,SPEAKER_05225,4.416
common_voice,cv_2999.wav,16000,Em khiến chúng ta bị chú ý nhiều quá,0,validation,[],[],,,4.896,10148,SPEAKER_00473,4.896
common_voice,cv_3060.wav,16000,Em lái xe được mà,0,validation,[],[],,,3.528,10149,SPEAKER_00608,3.528
retrieval,7kB_BvGGN6s_93.wav,16000,,0,train,[],[],,,7.324,10150,SPEAKER_00352,7.324
fosd,fosd_1169.wav,16000,"cho tôi xin lỗi , tôi không bật được truyền hình",0,external_non_toxic,[],[],,,3.288,10151,SPEAKER_02644,3.288
vitosa,vitosa_train_4624.wav,16000,rừng nó mồ côi rồi anh em ơi nó qua nó cướp rừng dưới tui đó,1,train,[],[],,,7.1978125,10152,,7.1978125
vitosa,vitosa_train_7644.wav,16000,đây ui địt mẹ mày có cái tia laser chíu chíu đây luôn nè,1,train,[],[],,,3.922375,10153,,3.922375
retrieval,ef_lApT7r54_60.wav,16000,,0,train,[],[],,,10.14,10154,SPEAKER_00035,10.14
retrieval,8y3otCkVgrk_32.wav,16000,,0,train,[],[],909.314,915.678,6.364,10155,SPEAKER_00035,6.364
vitosa,vitosa_train_1255.wav,16000,không cái địt con mẹ mày không,1,train,[],[],,,5.5129375,10156,,5.5129375
retrieval,0qYT7he8-hk_39.wav,16000,,0,train,[],[],1588.77,1596.446,7.676,10157,SPEAKER_03292,7.676
fosd,fosd_18594.wav,16000,"Vì vậy , giờ thì tôi biết sự thật là thế nào .",0,train,[],[],,,5.592,10158,SPEAKER_00131,5.592
fosd,fosd_2715.wav,16000,vui lòng cho tôi biết các điểm chiến lược dọc sông này,0,external_non_toxic,[],[],,,3.408,10159,SPEAKER_01233,3.408
vitosa,vitosa_train_6583.wav,16000,chết mẹ mày đi con chó à,1,train,[],[],,,8.653,10160,,8.653
fosd,fosd_14078.wav,16000,kênh hai,0,external_non_toxic,[],[],,,1.44,10161,SPEAKER_00804,1.44
vitosa,vitosa_validation_385.wav,16000,khi nào mọi thứ nó thay đổi gia đình nó thay đổi vãi lồn ngày xưa tôi không dám xin tiền ông già tại vì ông già đéo cho tôi toàn xin mẹ tôi,1,validation,[],[],,,10.463125,10162,,10.463125
fosd,fosd_25254.wav,16000,"Khi đó , mọi người sẽ thấy tốc độ nhanh hơn .",0,train,[],[],,,3.216,10163,SPEAKER_01985,3.216
fosd,fosd_21607.wav,16000,"Bên trong kho lộn xộn những tải , bạt rách rưới bẩn thỉu .",0,validation,[],[],,,6.768,10164,SPEAKER_00827,6.768
vitosa,vitosa_validation_763.wav,16000,xàm lồn quá rồi đấy địt mẹ thằng lồn kia nó chửi thằng lồn kia nó chửi em xàm lồn quá rồi đấy,1,validation,[],[],,,9.613,10165,,9.613
retrieval,Id2MNJJj2is_40.wav,16000,,0,train,[],[],675.874,681.758,5.884,10166,SPEAKER_00592,5.884
vitosa,vitosa_train_6275.wav,16000,thằng nào nữa thằng nào thích cái lồn gì nữa địt mẹ mày bố mi ban dĩnh diễn luôn đấy mấy thằng lồn,1,train,[],[],,,7.525,10167,,7.525
retrieval,S18XXLEo6uE_24.wav,16000,,0,train,[],[],,,6.524,10168,SPEAKER_00035,6.524
fosd,fosd_12044.wav,16000,một cảnh sát tiến đến và còng tay anh ta,0,train,[],[],,,4.008,10169,SPEAKER_00039,4.008
fosd,fosd_21055.wav,16000,"Cả hai đều hoạt động xông xáo , hỗ trợ tốt cho hàng công .",0,train,[],[],,,6.624,10170,SPEAKER_00926,6.624
vitosa,vitosa_train_6774.wav,16000,tất cả thành quả địt mẹ mày nó luyện tập thôi thiệt địt mẹ bây giờ nghĩ lại cái đó cũng cười nữa đó nghĩ lại cái đó còn cười,1,train,[],[],,,9.1561875,10171,,9.1561875
fosd,fosd_11342.wav,16000,các dự án mở rộng cũng đã phải đình lại những tác động xấu đến quá nhanh trên diện rộng và nặng nề hơn so với những gì chúng tôi dự báo,0,external_non_toxic,[],[],,,7.776,10172,SPEAKER_01769,7.776
fosd,fosd_19997.wav,16000,"Bên cạnh đó , mặt bàn phẳng lúc viết và đọc , học sinh đầu bị gục xuống .",0,validation,[],[],,,4.776,10173,SPEAKER_00355,4.776
vitosa,vitosa_train_1048.wav,16000,cái địt mẹ cái thằng hùng cường lại cái thằng hùng công này nữa cái địt lồn mẹ nhà mày nữa hà đông có dám,1,train,[],[],,,9.985,10174,,9.985
fosd,fosd_15831.wav,16000,"Với phụ nữ , vấn đề này quả là đau đầu .",0,external_non_toxic,[],[],,,3.096,10175,SPEAKER_00638,3.096
fosd,fosd_11666.wav,16000,anh ta bị thương,0,external_non_toxic,[],[],,,1.176,10176,SPEAKER_00246,1.176
retrieval,F0FDCeoa41k_87.wav,16000,,0,train,[],[],,,5.34,10177,SPEAKER_04210,5.34
retrieval,ONBa0kwBjmQ_84.wav,16000,,0,train,[],[],,,4.796,10178,SPEAKER_01653,4.796
vitosa,vitosa_train_679.wav,16000,xem nó có cắm cho một chục cái sừng nữa cho tròn một trăm địt mẹ mày nói thì đéo bao giờ nghe đâu đầu như con tôm cứt con lợn mẹ đi lên não,1,train,[],[],,,7.1978125,10179,,7.1978125
common_voice,cv_3329.wav,16000,Kính vợ đắc thọ,0,train,[],[],,,2.916,10180,SPEAKER_04608,2.916
fosd,fosd_21474.wav,16000,"Đó thực sự là một tai nạn , chứ không phải là một hành động thù địch .",0,train,[],[],,,5.64,10181,SPEAKER_00392,5.64
retrieval,5kfLCjQhB9E_131.wav,16000,,0,train,[],[],,,7.004,10182,SPEAKER_01776,7.004
retrieval,eZzbPdsQtXU_97.wav,16000,,0,train,[],[],1305.218,1315.39,10.172,10183,SPEAKER_01266,10.172
fosd,fosd_10492.wav,16000,vui lòng giữ vật dụng quý giá ở cùng bạn,0,external_non_toxic,[],[],,,3.6,10184,SPEAKER_00485,3.6
retrieval,ZL8rrh9cEQk_83.wav,16000,,0,train,[],[],,,11.292,10185,SPEAKER_00770,11.292
retrieval,eoHsqzSf8PQ_46.wav,16000,,0,train,[],[],2812.034,2821.118,9.084,10186,SPEAKER_00035,9.084
vitosa,vitosa_train_368.wav,16000,a địt con mẹ mày thề đéo hiểu được luôn,1,train,[],[],,,3.529375,10187,,3.529375
common_voice,cv_3206.wav,16000,Đúng rồi,0,validation,[],[],,,2.088,10188,SPEAKER_00367,2.088
fosd,fosd_23067.wav,16000,anh đang đợi một ai đó phải không,0,train,[],[],,,2.856,10189,SPEAKER_00059,2.856
retrieval,NbvKJ0b7ppc_5.wav,16000,,0,train,[],[],4038.242,4047.326,9.084,10190,SPEAKER_05363,9.084
vitosa,vitosa_train_796.wav,16000,đụ má nó ơi mày đánh đụ má mày đánh mày đánh không còn chưa xong nữa đụ mẹ mày kẹp,1,train,[],[],,,5.5281875,10191,,5.5281875
fosd,fosd_3190.wav,16000,ti vi chuyển kênh năm,0,external_non_toxic,[],[],,,1.632,10192,SPEAKER_02128,1.632
vitosa,vitosa_train_7353.wav,16000,địt mẹ thầy điên luôn mà thầy đéo hiểu được là địt mẹ mồm cứ đi lải nhải đi lải nhải lại kiểu nói nó một mình nó điên luôn ấy đấy là thủy tiên đến,1,train,[],[],,,9.8181875,10193,,9.8181875
vitosa,vitosa_validation_278.wav,16000,địt mẹ chết cái đéo gì chết sớm thế nhờ mày nói là mày bị bắt á,1,validation,[],[],,,5.1286875,10194,,5.1286875
vitosa,vitosa_validation_1961.wav,16000,kiềm con cặc mấy thằng lồn này ê ê một mình nó kìa,1,validation,[],[],,,4.789,10195,,4.789
vitosa,vitosa_train_6302.wav,16000,idol của tao ra clip thì tụi bây không kêu tao reaction địt mẹ mày tao để đây một lát tao reaction tiếp thời đó nổi luôn hồi đó bị nặng em nổi một thời,1,train,[],[],,,8.197,10196,,8.197
fosd,fosd_4211.wav,16000,Hòa Phát cũng là đội chơi quyết tâm hơn và họ đã thể hiện rõ ưu thế tinh thần trong hiệp một,0,external_non_toxic,[],[],,,4.224,10197,SPEAKER_00230,4.224
fosd,fosd_21623.wav,16000,"Khi mình nhận giải gì ở đâu , mẹ cũng đều không quên nhắn tin chúc mừng .",0,train,[],[],,,8.016,10198,SPEAKER_00926,8.016
fosd,fosd_7488.wav,16000,các hiệp hội đại diện cho giới thương nhân thành phố ủng hộ biểu tình bằng cách đóng cửa các cơ sở kinh doanh,0,external_non_toxic,[],[],,,5.064,10199,SPEAKER_00230,5.064
fosd,fosd_23249.wav,16000,"Nếu trả lời có hay không , tôi đều bị phán xét .",0,external_non_toxic,[],[],,,3.192,10200,SPEAKER_04063,3.192
fosd,fosd_10600.wav,16000,tôi thuộc một nhóm khách du lịch,0,external_non_toxic,[],[],,,3.096,10201,SPEAKER_01286,3.096
fosd,fosd_24275.wav,16000,"Hiện tại , diễn viên Hồng Sơn vẫn đang hôn mê .",0,external_non_toxic,[],[],,,3.264,10202,SPEAKER_01861,3.264
fosd,fosd_22192.wav,16000,"Năm 1990, sự nghiệp diễn xuất của Patrick đạt tới đỉnh cao khi ông cùng.",0,train,[],[],,,6.048,10203,SPEAKER_00507,6.048
fosd,fosd_19532.wav,16000,bạn có chuyến tham quan trong thành phố nào không,0,external_non_toxic,[],[],,,3.144,10204,SPEAKER_00889,3.144
common_voice,cv_386.wav,16000,chắc là ánh đèn đó con,0,validation,[],[],,,3.996,10205,SPEAKER_00117,3.996
retrieval,mp6jA2Zd8Js_32.wav,16000,,0,train,[],[],341.794,348.99,7.196,10206,SPEAKER_03981,7.196
vitosa,vitosa_train_8203.wav,16000,các bạn cứ vào ở đi các bạn sẽ ở hằng ngày các bạn sẽ thấy rằng là các bạn là cái loại quần què gì ở bên mỹ tôi nói thiệt,1,train,[],[],,,8.574625,10207,,8.574625
vitosa,vitosa_train_5464.wav,16000,đấy ngồi đấy vượt qua không có tiền địt nhau qua ngày à hả mọi người nên nhớ đấy có tiền bắt buộc phải có tiền địt mẹ mày tiền quyết nó định tất cả,1,train,[],[],,,9.053875,10208,,9.053875
retrieval,0qYT7he8-hk_22.wav,16000,,0,train,[],[],851.362,862.078,10.716,10209,SPEAKER_00035,10.716
fosd,fosd_25834.wav,16000,xin lỗi anh có thể phát hành lại cho tôi được không,0,train,[],[],,,3.504,10210,SPEAKER_01985,3.504
vitosa,vitosa_train_2977.wav,16000,bị lỗi game con mẹ nó rồi rồi cái thằng ngu này làm cái dì dậy mày ngu vãi mình lai má,1,train,[],[],,,6.8515,10211,,6.8515
vitosa,vitosa_train_7319.wav,16000,mắc cái gì mà gồng rồi đụ má thấy cái lồn cái chạy tám thước con đĩ,1,train,[],[],,,4.021,10212,,4.021
retrieval,xi4EXtTiBd4_22.wav,16000,,0,train,[],[],2510.21,2511.806,1.596,10213,SPEAKER_03967,1.596
retrieval,fMfos_YBT0o_17.wav,16000,,0,train,[],[],,,9.148,10214,SPEAKER_00992,9.148
fosd,fosd_337.wav,16000,tôi sẽ ở nhà một người bạn tại New York,0,external_non_toxic,[],[],,,2.904,10215,SPEAKER_00110,2.904
fosd,fosd_14212.wav,16000,Bút phát hiện lỗi chính tả -N,0,external_non_toxic,[],[],,,2.016,10216,SPEAKER_03849,2.016
fosd,fosd_7152.wav,16000,nó có giá trị trong ba ngày,0,external_non_toxic,[],[],,,1.944,10217,SPEAKER_00413,1.944
vitosa,vitosa_test_1985.wav,16000,hơn đi chẳng ai có thể già giùm bạn chẳng ai có thể chết giùm bạn chẳng ai có thể.,0,test,[],[],,,7.0,10218,,7.0
fosd,fosd_21327.wav,16000,"Muốn vậy , người dân phải được tham gia , được hưởng lợi từ chính công tác bảo vệ .",0,train,[],[],,,6.816,10219,SPEAKER_00392,6.816
retrieval,xi4EXtTiBd4_112.wav,16000,,0,train,[],[],1630.306,1635.038,4.732,10220,SPEAKER_02712,4.732
vitosa,vitosa_test_1242.wav,16000,và mày muốn biết về giới nhà phật hay là nghe giảng thì mày lên con mẹ mày google youtube mày search đi mà học,1,test,['con mẹ mày'],"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-T', 'I-T', 'I-T', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",,,7.333,10221,,7.333
vitosa,vitosa_train_5406.wav,16000,cái lồn gì vừa diễn ra dợ má cái gì dợ mình vừa vào game what the fuck,1,train,[],[],,,10.2355625,10222,,10.2355625
common_voice,cv_3375.wav,16000,Cuộc gọi đến lại lưu tên của một người khác,0,validation,[],[],,,5.58,10223,SPEAKER_00272,5.58
fosd,fosd_10962.wav,16000,nguyễn thành công là một đứa rất mê bóng đá,0,train,[],[],,,4.104,10224,SPEAKER_00027,4.104
retrieval,3bbPKJQL5Pc_13.wav,16000,,0,train,[],[],,,10.46,10225,SPEAKER_00488,10.46
fosd,fosd_19461.wav,16000,"Trong đó , hạn chế tối đa dự án khởi công mới .",0,external_non_toxic,[],[],,,3.336,10226,SPEAKER_00151,3.336
fosd,fosd_20120.wav,16000,bạn có thể làm ơn chụp ảnh giúp tôi không,0,external_non_toxic,[],[],,,3.504,10227,SPEAKER_04812,3.504
vitosa,vitosa_train_7321.wav,16000,dễ thương vãi lồn dễ thương vãi lồn,1,train,[],[],,,6.7015,10228,,6.7015
retrieval,qXHma6XYctI_12.wav,16000,,0,train,[],[],,,8.572,10229,SPEAKER_00035,8.572
vitosa,vitosa_test_1097.wav,16000,hoặc là người kia cho mình một cái chỗ dựa tinh thần thì mình đến thôi và mình chỉ muốn.,0,test,[],[],,,7.0,10230,,7.0
fosd,fosd_23175.wav,16000,"Theo đó , Trần Văn An bị tuyên mức án chung thân .",0,external_non_toxic,[],[],,,4.224,10231,SPEAKER_00379,4.224
retrieval,_agW7zGT4nM_62.wav,16000,,0,train,[],[],,,9.084,10232,SPEAKER_00807,9.084
vitosa,vitosa_validation_982.wav,16000,Việt Nam đéo ra gì vớ vẩn mà cái thằng,1,validation,[],[],,,3.4100625,10233,,3.4100625
fosd,fosd_2310.wav,16000,anh có thể gọi lại không,0,external_non_toxic,[],[],,,1.824,10234,SPEAKER_01804,1.824
vitosa,vitosa_train_4948.wav,16000,lày địt mẹ mày này bố bỏ ra tầm năm triệu nha bố sẽ có quả lựu đạn để,1,train,[],[],,,6.037,10235,,6.037
retrieval,kr0ypY0jAJI_49.wav,16000,,0,train,[],[],,,8.636,10236,SPEAKER_00279,8.636
vitosa,vitosa_train_5787.wav,16000,băng xá nhìn đéo hợp với mình trông hơi gay mình phải kiểu mạnh mẽ địt mẹ còn  thám hiểm còn đeo quàng khan quàng khăn đỏ,1,train,[],[],,,7.9368125,10237,,7.9368125
fosd,fosd_20898.wav,16000,Bán kết Cup FA diễn ra tại Old Trafford và Villa Park,0,external_non_toxic,[],[],,,7.296,10238,SPEAKER_00300,7.296
retrieval,yWzBn8fVY0Q_104.wav,16000,,0,train,[],[],149.538,154.43,4.892,10239,SPEAKER_00013,4.892
retrieval,VKeQN2yaBes_5.wav,16000,,0,train,[],[],139.074,147.902,8.828,10240,SPEAKER_00675,8.828
vitosa,vitosa_validation_716.wav,16000,cái địt mẹ một ba hai không lên đánh nó đi,1,validation,[],[],,,3.373,10241,,3.373
vitosa,vitosa_train_7493.wav,16000,mày làm sao địt con mẹ mày luôn mày đứng con mẹ mày lại đứng lại cứt con này,1,train,[],[],,,9.2,10242,,9.2
fosd,fosd_19692.wav,16000,tôi cố gắng ăn đồ ăn cân bằng dinh dưỡng,0,external_non_toxic,[],[],,,3.696,10243,SPEAKER_00889,3.696
fosd,fosd_4015.wav,16000,và tôi thấy hoa vạn thọ vàng ươm,0,train,[],[],,,2.928,10244,SPEAKER_00323,2.928
common_voice,cv_3491.wav,16000,Mời bạn đến thăm.,0,validation,[],[],,,3.78,10245,SPEAKER_02142,3.78
vitosa,vitosa_train_6159.wav,16000,mình thoa lên hai cái núm dú của mình đây mình sẽ thoa lên hai cái núm dú của mình nó rất là hồng em nói với chị là hồng xuất sắc,1,train,[],[],,,7.70725,10246,,7.70725
fosd,fosd_11931.wav,16000,cách nào nhanh nhất,0,external_non_toxic,[],[],,,1.368,10247,SPEAKER_01722,1.368
fosd,fosd_7137.wav,16000,taxi của tôi đang chờ phải không,0,external_non_toxic,[],[],,,1.848,10248,SPEAKER_03602,1.848
vitosa,vitosa_train_7814.wav,16000,thề tại sao mẹ có thể vì mẹ vì một sô con người vô ý thức như thế mà khiến cho mình mất nhiệt vãi đái đi được nhờ bực vãi đái luôn ấy,1,train,[],[],,,10.093,10249,,10.093
